Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
csharp,string,document,100,3,MS Bond Compact,.NET 8.0.28,6745,3603,208,10348,148257.96886582655,277546.48903691367,96637.03131039815,0,1.00,1,c4a54cdecc67,,113,2
csharp,string,document,100,3,Google.Protobuf,3.35.1,9142,7573,208,16715,109385.25486764385,132048.06549584048,59826.503140891415,0,1.00,1,c4a54cdecc67,,114,3
csharp,string,document,100,3,ZeroFormatter,1.6.4,5922,4614,288,10536,168861.87098953055,216731.6861725184,94912.68033409264,0,1.00,1,c4a54cdecc67,,115,4
csharp,string,document,100,3,SharpYaml,3.13.0,155036,306990,469,462026,6450.114812043655,3257.43509560572,2164.3803595468653,0,1.00,1,c4a54cdecc67,,116,5
csharp,string,document,100,3,YAXLib,4.4.0,312844,730071,1119,1042915,3196.481313370242,1369.7297934036553,958.8509130657819,0,1.00,1,c4a54cdecc67,,117,6
csharp,string,document,100,3,ServiceStack,6.11.0,30728,29174,360,59902,32543.608435303307,34277.09604442312,16693.933424593502,0,1.00,1,c4a54cdecc67,,118,7
csharp,string,document,100,3,YamlDotNet,17.1.0,299485,260645,421,560130,3339.0653955957728,3836.6360375223003,1785.2998411083142,0,1.00,1,c4a54cdecc67,,119,8
csharp,string,document,100,3,FsPickler,5.3.2,22359,15072,516,37431,44724.71935238606,66348.19532908704,26715.82378242633,0,1.00,1,c4a54cdecc67,,120,9
csharp,string,document,100,3,FsPicklerJson,5.3.2,26482,34124,1024,60606,37761.49837625557,29304.88805532763,16500.0165000165,0,1.00,1,c4a54cdecc67,,121,10
csharp,string,document,100,3,Jil,2.17.0,17549,13379,440,30928,56983.30389195966,74744.00179385605,32333.160889808587,0,1.00,1,c4a54cdecc67,,122,11
csharp,string,document,100,3,ExtendedXmlSerializer,3.10.0.0,44046,50947,795,94993,22703.53721109749,19628.241113313838,10527.091469897781,0,1.00,1,c4a54cdecc67,,123,12
csharp,string,document,100,3,ServiceStack Json,6.11.0,32956,31338,440,64294,30343.488287413522,31910.14104282341,15553.550875664914,0,1.00,1,c4a54cdecc67,,124,13
csharp,string,document,100,3,MS XmlSerializer,.NET 8.0.28,28826,33760,1258,62586,34690.90404495941,29620.85308056872,15978.014252388713,0,1.00,1,c4a54cdecc67,,125,14
csharp,string,document,100,3,SpanJson,4.2.1,7611,5203,440,12814,131388.7793982394,192196.80953296175,78039.64413922273,0,1.00,1,c4a54cdecc67,,126,15
csharp,string,document,100,3,BinaryPack,1.0.3,4956,3215,300,8171,201775.62550443906,311041.9906687403,122384.04112103782,0,1.00,1,c4a54cdecc67,,127,16
csharp,string,document,100,3,Utf8Json,1.3.7,10721,11934,440,22655,93274.88107452662,83794.20144126026,44140.36636504083,0,1.00,1,c4a54cdecc67,,128,17
csharp,string,document,100,3,ProtoBuf,2.4.9.1,10691,11857,208,22548,93536.61958656814,84338.36552247618,44349.83147064041,0,1.00,1,c4a54cdecc67,,129,18
csharp,string,document,100,3,NetJSON,1.0.0,9088,10808,440,19896,110035.21126760563,92524.05625462621,50261.35906714918,0,1.00,1,c4a54cdecc67,,130,19
csharp,string,document,100,3,GroBuf,1.9.2,4411,4895,804,9306,226705.96236681024,204290.09193054136,107457.55426606491,0,1.00,1,c4a54cdecc67,,131,20
csharp,string,document,100,3,System.Text.Json,8.0.0.0,26432,27419,588,53851,37832.92978208233,36471.06021372041,18569.757293272178,0,1.00,1,c4a54cdecc67,,132,21
csharp,string,document,100,3,Hyperion,0.12.2,14643,18152,776,32795,68292.01666325207,55090.34817100044,30492.453117853333,0,1.00,1,c4a54cdecc67,,133,22
csharp,string,document,100,3,Json.Net,13.0.4,31805,40251,550,72056,31441.597233139444,24844.103252093115,13878.094815143777,0,1.00,1,c4a54cdecc67,,134,23
csharp,string,document,100,3,MS DataContract,.NET 8.0.28,28907,44429,1304,73336,34593.697028401424,22507.821467960115,13635.86778662594,0,1.00,1,c4a54cdecc67,,135,24
csharp,string,document,100,3,MS Bond Json,.NET 8.0.28,14450,15780,440,30230,69204.15224913495,63371.35614702154,33079.72213033411,0,1.00,1,c4a54cdecc67,,136,25
csharp,string,document,100,3,fastJson,2.4.0.4,34861,64619,972,99480,28685.350391555032,15475.32459493338,10052.271813429836,0,1.00,1,c4a54cdecc67,,137,26
csharp,string,document,100,3,MS Bond Fast,.NET 8.0.28,7066,3736,376,10802,141522.7851684121,267665.9528907923,92575.4489909276,0,1.00,1,c4a54cdecc67,,138,27
csharp,string,document,100,3,LightProto,1.3.4,9922,9252,208,19174,100786.13182826043,108084.73843493298,52153.958485449046,0,1.00,1,c4a54cdecc67,,139,28
csharp,string,document,100,3,Apache.Avro,1.12.1,27287,113938,152,141225,36647.4878147103,8776.703119240288,7080.899274207824,0,1.00,1,c4a54cdecc67,,140,29
csharp,string,document,100,3,FlatSharp,7.5.1,13495,7386,572,20881,74101.51908114116,135391.28080151638,47890.42670370193,0,1.00,1,c4a54cdecc67,,141,30
csharp,string,document,100,3,MS Binary,.NET 8.0.28,48506,49109,1876,97615,20616.006267265904,20362.866277057157,10244.32720381089,0,1.00,1,c4a54cdecc67,,142,31
csharp,string,document,100,3,NetSerializer,4.1.2,16896,7952,184,24848,59185.606060606064,125754.52716297787,40244.68770122344,0,1.00,1,c4a54cdecc67,,143,32
csharp,string,document,100,3,Ceras,4.1.7,17364,26131,284,43495,57590.416954618755,38268.7229727144,22991.148407862973,0,1.00,1,c4a54cdecc67,,144,33
csharp,string,document,100,3,Json.Net (Helper),13.0.4,34921,43644,541,78565,28636.0642593282,22912.65695170012,12728.314134792847,0,1.00,1,c4a54cdecc67,,145,34
csharp,string,document,100,3,SharpSerializer,,67375,141619,3232,208994,14842.300556586271,7061.199415332689,4784.826358651445,0,1.00,1,c4a54cdecc67,,146,35
csharp,string,document,100,3,Migrant,0.13.0.0,27732,66267,1376,93999,36059.42593393913,15090.467351773885,10638.41104692603,0,1.00,1,c4a54cdecc67,,147,36
csharp,string,document,100,4,Hyperion,0.12.2,13021,16782,776,29803,76799.01697258276,59587.653438207606,33553.6690937154,0,1.00,1,c4a54cdecc67,,148,0
csharp,string,document,100,4,ServiceStack,6.11.0,29815,27698,360,57513,33540.1643468053,36103.689797097264,17387.373289517152,0,1.00,1,c4a54cdecc67,,149,1
csharp,string,document,100,4,MS Bond Compact,.NET 8.0.28,6861,3546,208,10407,145751.34819997085,282007.8962210942,96089.17075045643,0,1.00,1,c4a54cdecc67,,150,2
csharp,string,document,100,4,Ceras,4.1.7,12848,28591,284,41439,77833.12577833126,34976.04141163303,24131.856463717755,0,1.00,1,c4a54cdecc67,,151,3
csharp,string,document,100,4,ProtoBuf,2.4.9.1,11448,12111,208,23559,87351.50244584207,82569.56485839319,42446.62337111083,0,1.00,1,c4a54cdecc67,,152,4
csharp,string,document,100,4,FlatSharp,7.5.1,15063,10392,572,25455,66387.83774812454,96227.86759045419,39285.01276762915,0,1.00,1,c4a54cdecc67,,153,5
